Year,Region,AFS Name,Sum Pounds,Sum Dollars
2013,Gulf*,PAGURISTES PUNCTICEPS,"2,423",458
2013,Gulf*,PAGUROIDEA,"221,176","72,709"
2013,Gulf*,PALYTHOA,"6,828","8,983"
2013,Gulf*,PARROTFISHES,"2,161","2,776"
2013,Gulf*,PEDERSON CLEANER SHRIMP,307,953
2013,Gulf*,PENAEUS,"1,821,399","8,693,006"
2013,Gulf*,PENICILLUS,"18,804","15,642"
2013,Gulf*,"PENS/PANSIES, SEA",698,"7,678"
2013,Gulf*,PEPPERMINT BASS,13,420
2013,Gulf*,PEPPERMINT SHRIMP,"1,138,387","323,505"
2013,Gulf*,PERIWINKLES,"16,781","1,708"
2013,Gulf*,PERMIT,"4,264","7,830"
2013,Gulf*,PIGFISH,"3,769","23,991"
2013,Gulf*,PILOTFISH,7,14
2013,Gulf*,PINFISH,"148,429","188,847"
2013,Gulf*,"PINFISH, SPOTTAIL",40,40
2013,Gulf*,PINNIDAE,99,"1,660"
2013,Gulf*,PIPEFISHES,"1,123","2,712"
2013,Gulf*,PLANEHEAD FILEFISH,"1,111","1,873"
2013,Gulf*,POLKADOTTED HERMIT,"5,901","2,153"
2013,Gulf*,POLYPLACOPHORA,"2,539","6,124"
2013,Gulf*,"POMFRETS, UNCLASSIFIED",118,208
2013,Gulf*,"POMPANO, AFRICAN","7,410","20,556"
2013,Gulf*,"POMPANO, FLORIDA","234,075","962,594"
2013,Gulf*,PORCELAIN CRABS,14,35
2013,Gulf*,PORCUPINEFISH,673,"4,421"
2013,Gulf*,"PORGY, JOLTHEAD","21,995","20,836"
2013,Gulf*,"PORGY, KNOBBED","3,530","2,898"
2013,Gulf*,"PORGY, LITTLEHEAD",19,22
2013,Gulf*,"PORGY, LONGSPINE",147,67
2013,Gulf*,"PORGY, RED","297,568","409,771"
2013,Gulf*,"PORGY, WHITEBONE",NA,NA
2013,Gulf*,"PORGY,GRASS","5,744","6,662"
2013,Gulf*,PORKFISH,"3,016","15,303"
2013,Gulf*,PRINCESS PARROTFISH,153,"1,491"
2013,Gulf*,PROCAMBARUS,"19,640,872","16,457,068"
2013,Gulf*,PUDDINGWIFE (WRASSE),77,824
2013,Gulf*,PUFFERS,"9,620","8,255"
2013,Gulf*,PURPLE REEFFISH,483,"1,232"
2013,Gulf*,PURPLE-SPINED SEA URCHIN,"6,514","32,665"
2013,Gulf*,QUEEN ANGELFISH,"6,206","130,732"
2013,Gulf*,QUEEN PARROTFISH,14,610
2013,Gulf*,RAINBOW PARROTFISH,18,469
2013,Gulf*,RANELLIDAE,43,92
2013,Gulf*,"RAY,STINGRAYS","2,855","34,187"
2013,Gulf*,RAYS,"2,598","2,566"
2013,Gulf*,"RAYS, BUTTERFLY",19,614
2013,Gulf*,RED BEADED ANEMONE,"28,016","98,666"
2013,Gulf*,RED BREAM,88,130
2013,Gulf*,RED-RIDGED CLINGING CRAB,"1,966","1,778"
2013,Gulf*,REDBAND PARROTFISH,197,"1,323"
2013,Gulf*,REDFINGER RUBBLE CRAB,857,"2,374"
2013,Gulf*,REDLIP BLENNY,108,322
2013,Gulf*,REDSPOTTED HAWKFISH,961,"1,425"
2013,Gulf*,REEF BUTTERFLYFISH,465,"1,492"
2013,Gulf*,REEF SCORPIONFISH,471,940
2013,Gulf*,REEF SQUIRRELFISH,330,"3,632"
2013,Gulf*,REMORA FAMILY,21,91
2013,Gulf*,RINGED ANEMONE,"1,301","1,590"
2013,Gulf*,ROCK BEAUTY,"4,983","30,842"
2013,Gulf*,ROCK BORING URCHIN,"6,212","4,609"
2013,Gulf*,ROCK SHRIMP,"1,054,973","2,763,141"
2013,Gulf*,"ROSEFISH, BLACKBELLY","3,942","7,773"
2013,Gulf*,"RUDDERFISH, BANDED","64,785","50,711"
2013,Gulf*,"RUNNER, BLUE","346,263","271,333"
2013,Gulf*,"RUNNER, RAINBOW",642,"1,288"
2013,Gulf*,SABELLIDAE,148,"1,755"
2013,Gulf*,SADDLED BLENNY,223,541
2013,Gulf*,SAILFIN BLENNY,"1,821","5,163"
2013,Gulf*,SAND CRABS,"10,353","85,081"
2013,Gulf*,SAND DOLLAR,4,4
2013,Gulf*,SAND PERCH,183,638
2013,Gulf*,"SAND PERCH, DWARF",60,6
2013,Gulf*,"SARDINE, SPANISH","658,941","117,046"
2013,Gulf*,SARGASSUM PIPEFISH,760,"1,640"
2013,Gulf*,SARGASSUMFISH,20,80
2013,Gulf*,"SCAD, BIGEYE","223,621","294,860"
2013,Gulf*,"SCAD, ROUND","704,516","461,309"
2013,Gulf*,SCALED SARDINE,"24,586","80,886"
2013,Gulf*,"SCALLOP, CALICO","11,200",480
2013,Gulf*,SCALLOPS,518,"1,750"
2013,Gulf*,SCALY BRITTLE STAR,"2,517","5,280"
2013,Gulf*,SCAMP,"317,735","1,219,221"
2013,Gulf*,"SCORPIONFISH, SPINYCHEEK",NA,NA
2013,Gulf*,SCORPIONFISHES,"3,892","5,761"
2013,Gulf*,SCRAWLED COWFISH,"1,206","1,764"
2013,Gulf*,SCRAWLED FILEFISH,20,741
2013,Gulf*,SCUPS OR PORGIES,"167,819","190,110"
2013,Gulf*,SCYLLARIDES,"2,141","7,545"
2013,Gulf*,"SEA BASS, BANK",759,"1,286"
2013,Gulf*,"SEA URCHINS, UNCLASSIFIED",871,"1,144"
2013,Gulf*,SEAHORSE GENUS,"2,601","2,165"
2013,Gulf*,SEAROBINS,314,"1,427"
2013,Gulf*,"SEATROUT, SAND","31,177","23,417"
2013,Gulf*,"SEATROUT, SPOTTED","126,650","298,838"
2013,Gulf*,"SEATROUT, WEAKFISH","12,015","15,606"
2013,Gulf*,SERGEANT MAJOR,178,420
2013,Gulf*,SERPULIDAE,279,846
2013,Gulf*,SESSILE TUNICATES,"3,041","6,437"
2013,Gulf*,"SHAD, GIZZARD","1,692,057","341,543"
2013,Gulf*,"SHAD, THREADFIN",NA,NA
2013,Gulf*,SHARK EYE,155,452
2013,Gulf*,"SHARK, ATLANTIC SHARPNOSE","343,915","156,770"
2013,Gulf*,"SHARK, BIGEYE THRESHER",NA,NA
2013,Gulf*,"SHARK, BLACKNOSE","42,751","26,044"
2013,Gulf*,"SHARK, BLACKTIP","271,806","179,813"
2013,Gulf*,"SHARK, BLUE",510,128
2013,Gulf*,"SHARK, BONNETHEAD","31,819","31,006"
2013,Gulf*,"SHARK, BULL","60,601","30,064"
2013,Gulf*,"SHARK, FINETOOTH","114,497","90,663"
2013,Gulf*,"SHARK, GREAT HAMMERHEAD","22,009","5,152"
2013,Gulf*,"SHARK, LEMON","28,038","13,290"
2013,Gulf*,"SHARK, LONGFIN MAKO",115,104
2013,Gulf*,"SHARK, NURSE",5,105
2013,Gulf*,"SHARK, SAND TIGER",14,4
2013,Gulf*,"SHARK, SANDBAR","85,624","42,470"
2013,Gulf*,"SHARK, SCALLOPED HAMMERHEAD","36,542","18,696"
2013,Gulf*,"SHARK, SHORTFIN MAKO","46,036","58,336"
2013,Gulf*,"SHARK, SILKY",626,330
2013,Gulf*,"SHARK, SMOOTH DOGFISH",NA,NA
2013,Gulf*,"SHARK, SPINNER","42,638","24,040"
2013,Gulf*,"SHARK, THRESHER",NA,NA
2013,Gulf*,"SHARK, TIGER","34,215","18,374"
2013,Gulf*,"SHARKS, UNCLASSIFIED",NA,NA
2013,Gulf*,SHARKSUCKER,40,846
2013,Gulf*,SHARPNOSE PUFFER,"1,238","2,681"
2013,Gulf*,SHARPTAIL EEL,1,10
2013,Gulf*,SHEEPSHEAD,"1,880,380","1,117,355"
2013,Gulf*,"SHELLFISH,UNCLASSIFIED,MARINE,ORNAMENTAL",240,"1,920"
2013,Gulf*,SHORTNOSE GAR,NA,NA
2013,Gulf*,"SHRIMP, BROWN","105,060,980","240,840,278"
2013,Gulf*,"SHRIMP, DENDROBRANCHIATA","458,317","408,118"
2013,Gulf*,"SHRIMP, FARFANTEPENAEUS SPP","930,974","3,668,973"
2013,Gulf*,"SHRIMP, FW","4,634","3,900"
2013,Gulf*,"SHRIMP, MARINE, OTHER","437,609","1,661,495"
2013,Gulf*,"SHRIMP, PINK","6,036,549","15,301,859"
2013,Gulf*,"SHRIMP, ROCK","120,250","177,561"
2013,Gulf*,"SHRIMP, ROYAL RED","1,318,829","2,945,767"
2013,Gulf*,"SHRIMP, SEABOB","1,995,039","1,273,810"
2013,Gulf*,"SHRIMP, WHITE","89,277,702","233,870,810"
2013,Gulf*,"SHRIMP,ATLANTIC & GULF,ROUGHNECK",NA,NA
2013,Gulf*,SILVER CARP,NA,NA
2013,Gulf*,SILVER SEATROUT,"14,443","13,800"
2013,Gulf*,SLATE PENCIL URCHIN,"15,086","37,204"
2013,Gulf*,SLIPPERY DICK,132,532
2013,Gulf*,"SNAIL, MOON",100,20
2013,Gulf*,SNAILS,"232,857","51,987"
2013,Gulf*,SNAPPER CARIBBEAN RED,160,529
2013,Gulf*,"SNAPPER, BLACK",NA,NA
2013,Gulf*,"SNAPPER, BLACKFIN","4,205","12,024"
2013,Gulf*,"SNAPPER, CUBERA","3,737","5,850"
2013,Gulf*,"SNAPPER, DOG",666,843
2013,Gulf*,"SNAPPER, GRAY","288,096","694,007"
2013,Gulf*,"SNAPPER, LANE","26,497","65,239"
2013,Gulf*,"SNAPPER, MAHOGANY",193,410
2013,Gulf*,"SNAPPER, MUTTON","183,461","462,198"
2013,Gulf*,"SNAPPER, QUEEN","8,854","27,291"
2013,Gulf*,"SNAPPER, RED","5,221,626","20,357,944"
2013,Gulf*,"SNAPPER, SCHOOLMASTER",329,708
2013,Gulf*,"SNAPPER, SILK","30,355","86,030"
2013,Gulf*,"SNAPPER, VERMILION","1,799,181","5,187,902"
2013,Gulf*,"SNAPPER, YELLOWTAIL","2,089,563","5,918,672"
2013,Gulf*,SNAPPERS,"4,068","7,706"
2013,Gulf*,SOUTHERN KINGFISH,NA,NA
2013,Gulf*,SOUTHERN PUFFER,57,368
2013,Gulf*,SOUTHERN QUAHOG,"206,146","1,186,881"
2013,Gulf*,SOUTHERN STINGRAY,22,"4,415"
2013,Gulf*,SPADEFISHES,"14,629","9,375"
2013,Gulf*,SPANISH HOGFISH,71,"3,136"
2013,Gulf*,SPINY FILECLAM,461,709
2013,Gulf*,SPINY SEA STAR,"192,107","346,925"
2013,Gulf*,SPIROBRANCHUS GIGANTEUS,19,70
2013,Gulf*,"SPONGE, GRASS","37,072","40,936"
2013,Gulf*,"SPONGE, YELLOW","76,262","112,273"
2013,Gulf*,SPONGES,"14,363","33,472"
2013,Gulf*,"SPONGES, OTHER","9,262","29,951"
2013,Gulf*,SPOT,"179,241","53,638"
2013,Gulf*,SPOTFIN BUTTERFLYFISH,269,"1,256"
2013,Gulf*,SPOTFIN HOGFISH,973,"16,954"
2013,Gulf*,SPOTFIN JAWFISHES,97,164
2013,Gulf*,SPOTTED BURRFISH,264,515
2013,Gulf*,SPOTTED CLEANER SHRIMP,897,"1,171"
2013,Gulf*,SPOTTED DRUM,265,"3,539"
2013,Gulf*,SPOTTED GAR,"4,829","2,444"
2013,Gulf*,SPOTTED GOATFISH,108,959
2013,Gulf*,SPOTTED MORAY,96,"1,863"
2013,Gulf*,SPOTTED PORCELAIN CRAB,"16,483","15,080"
2013,Gulf*,SPOTTED SPINY LOBSTER,69,384
2013,Gulf*,SPOTTED TRUNKFISH,15,271
2013,Gulf*,"SQUID,ATLANTIC BRIEF",NA,NA
2013,Gulf*,SQUIDS,"29,931","32,024"
2013,Gulf*,SQUIRRELFISHES,"1,176","1,981"
2013,Gulf*,"STAR, SERPENT BRITTLE","17,081","19,193"
2013,Gulf*,STAREYE HERMIT,60,112
2013,Gulf*,STARGAZER FAMILY,16,33
2013,Gulf*,"STARS, BRITTLE","6,934","7,819"
2013,Gulf*,"STARS, OTHER SEA","1,491","9,408"
2013,Gulf*,STOPLIGHT PARROTFISH,134,"1,981"
2013,Gulf*,STRIPED BURRFISH,"3,793","4,974"
2013,Gulf*,STRIPED PARROTFISH,156,"1,142"
2013,Gulf*,SUCKERS,"19,777","13,213"
2013,Gulf*,SUN ANEMONE,664,"1,261"
2013,Gulf*,SUNSHINEFISH,"1,448","2,721"
2013,Gulf*,SURGEONFISHES,332,"1,007"
2013,Gulf*,SWORDFISH,"1,627,305","5,807,241"
2013,Gulf*,TEGULA,"2,811","1,080"
2013,Gulf*,TEUTHIDA,"133,166","72,552"
2013,Gulf*,THINSTRIPE HERMIT,"24,890","7,963"
2013,Gulf*,THREESPOT DAMSELFISH,16,43
2013,Gulf*,TIGER GOBY,206,241
2013,Gulf*,TILAPIAS,"216,663","125,740"
2013,Gulf*,"TILEFISH, BLACKLINE",NA,NA
2013,Gulf*,"TILEFISH, BLUELINE","69,673","106,113"
2013,Gulf*,"TILEFISH, GOLDEN","950,463","2,563,461"
2013,Gulf*,"TILEFISH, GOLDFACE",222,480
2013,Gulf*,"TILEFISH, SAND",343,567
2013,Gulf*,TILEFISHES,NA,NA
2013,Gulf*,TOADFISHES,481,828
2013,Gulf*,TOBACCOFISH,91,648
2013,Gulf*,TRICOLOR HERMIT,"2,748,448","318,445"
2013,Gulf*,"TRIGGERFISH, GRAY","10,902","21,592"
2013,Gulf*,"TRIGGERFISH, OCEAN","1,095","1,900"
2013,Gulf*,"TRIGGERFISH, QUEEN",139,823
2013,Gulf*,TRIPLETAIL,"20,905","63,954"
2013,Gulf*,TROCHIDAE,"288,921","77,652"
2013,Gulf*,TRUE CRABS,"17,394","15,959"
2013,Gulf*,TRUE TULIP,"6,743","2,687"
2013,Gulf*,TRUMPETFISH,49,796
2013,Gulf*,"TUNA, ALBACORE","142,863","187,232"
2013,Gulf*,"TUNA, BIGEYE","250,308","923,711"
2013,Gulf*,"TUNA, BLACKFIN","24,671","36,309"
2013,Gulf*,"TUNA, BLUEFIN","60,869","351,270"
2013,Gulf*,"TUNA, LITTLE TUNNY","406,007","178,506"
2013,Gulf*,"TUNA, SKIPJACK",645,385
2013,Gulf*,"TUNA, YELLOWFIN","2,191,123","8,216,741"
2013,Gulf*,TUNAS,NA,NA
2013,Gulf*,TURBINIDAE,"2,147,758","382,810"
2013,Gulf*,"TURTLE, SNAPPING",990,"2,780"
2013,Gulf*,TURTLES,"9,914","5,516"
2013,Gulf*,TWOSPOT CARDINALFISH,60,250
2013,Gulf*,UCA,"3,188,860","236,092"
2013,Gulf*,ULOTRICHALES,"2,229","34,073"
2013,Gulf*,UNIDENTIFIED (SHARKS),"34,715","207,795"
2013,Gulf*,WAHOO,"119,889","229,121"
2013,Gulf*,WENCHMAN,"14,308","7,154"
2013,Gulf*,"WHELK, LIGHTNING","9,700","11,819"
2013,Gulf*,WHITESPOTTED FILEFISH,45,608
2013,Gulf*,WITHHELD FOR CONFIDENTIALITY,NA,NA
2013,Gulf*,WRASSE BASS,18,606
2013,Gulf*,WRASSE FAMILY,317,"1,759"
2013,Gulf*,WRECKFISH,"211,804","721,478"
2013,Gulf*,XYRICHTYS,89,357
2013,Gulf*,YELLOW GOATFISH,70,"1,790"
2013,Gulf*,YELLOW JACK,"38,762","37,437"
2013,Gulf*,YELLOW STINGRAY,157,"1,888"
2013,Gulf*,YELLOWHEAD JAWFISH,"7,086","27,376"
2013,Gulf*,YELLOWHEAD WRASSE,411,978
2013,Gulf*,YELLOWLINE ARROW CRAB,"12,731","14,766"
2013,Gulf*,YELLOWTAIL DAMSELFISH,963,"3,474"
2013,Gulf*,YELLOWTAIL REEFFISH,13,61
2013,South Atlantic*,ACTINIIDAE,"29,887","28,583"
2013,South Atlantic*,ALPHEUS,"1,837","2,387"
2013,South Atlantic*,"AMBERJACK, GREATER","979,872","1,270,632"
2013,South Atlantic*,"AMBERJACK, LESSER","21,346","29,218"
2013,South Atlantic*,AMPHINOMIDAE,15,120
2013,South Atlantic*,ANCHOVIES,"5,936","3,361"
2013,South Atlantic*,"ANEMONE, GIANT CARIBBEAN",19,230
2013,South Atlantic*,ANGELWING,18,72
2013,South Atlantic*,APLYSIIDAE,914,"2,345"
2013,South Atlantic*,ATLANTIC BUMPER,"59,198","26,293"
2013,South Atlantic*,ATLANTIC DEER COWRIE,395,805
2013,South Atlantic*,ATLANTIC MENHADEN,"490,212","133,310"
2013,South Atlantic*,ATLANTIC PYGMY OCTOPUS,202,"1,145"
2013,South Atlantic*,ATLANTIC SPADEFISH,"10,188","22,555"
2013,South Atlantic*,ATLANTIC THORNY OYSTER,373,"1,923"
2013,South Atlantic*,BALLONFISH,189,"1,269"
2013,South Atlantic*,BANDED BLENNY,34,68
2013,South Atlantic*,BANDED BUTTERFLYFISH,198,"1,041"
2013,South Atlantic*,BANDED CORAL SHRIMP,"4,568","10,356"
2013,South Atlantic*,BANDED GUITARFISH,5,42
2013,South Atlantic*,BANK BUTTERFLYFISH,2,600
2013,South Atlantic*,BAR JACK,"44,829","44,376"
2013,South Atlantic*,BARRED BLENNY,2,6
2013,South Atlantic*,BARRELFISH,"26,121","66,481"
2013,South Atlantic*,BASKET STAR,735,"1,905"
2013,South Atlantic*,"BASS, BLACK SEA","585,377","643,390"
2013,South Atlantic*,"BASS, LONGTAIL",144,219
2013,South Atlantic*,"BASS, ROCK SEA","56,793","73,172"
2013,South Atlantic*,"BASSES, MIXED SEA","15,808","19,146"
2013,South Atlantic*,BEAUGREGORY,241,744
2013,South Atlantic*,BELTED SANDFISH,22,117
2013,South Atlantic*,BICOLOR DAMSELFISH,165,455
2013,South Atlantic*,BIGEYE FAMILY,"2,406","4,218"
2013,South Atlantic*,BIGSCALE POMFRET,70,122
2013,South Atlantic*,"BISCUIT, INFLATED SEA","19,416","6,821"
2013,South Atlantic*,"BISCUITS, SEA",99,"1,121"
2013,South Atlantic*,BLACK BRITTLE STAR,"9,854","9,812"
2013,South Atlantic*,BLACK BROTULA,1,10
2013,South Atlantic*,BLACK DURGON,3,150
2013,South Atlantic*,BLACK MARGATE,9,900
2013,South Atlantic*,BLACKBAR SOLDIERFISH,36,658
2013,South Atlantic*,BLACKEAR WRASSE,2,4
2013,South Atlantic*,BLACKEDGE MORAY,51,115
2013,South Atlantic*,BLUE ANGELFISH,"6,126","98,600"
2013,South Atlantic*,BLUE CHROMIS,"7,653","18,515"
2013,South Atlantic*,BLUE PARROTFISH,41,424
2013,South Atlantic*,BLUE TANG,"6,271","32,849"
2013,South Atlantic*,BLUEFISH,"195,382","108,828"
2013,South Atlantic*,BLUEHEAD,"3,761","10,363"
2013,South Atlantic*,BONEFISH,"48,128","100,219"
2013,South Atlantic*,BOX CRABS,14,55
2013,South Atlantic*,BOXFISH GENUS,147,208
2013,South Atlantic*,BOXFISHES,668,538
2013,South Atlantic*,BROWN CHROMIS,56,318
2013,South Atlantic*,BRUISED NASSA,"174,863","40,050"
2013,South Atlantic*,BRYOPSIDALES,"10,113","14,229"
2013,South Atlantic*,BRYOZOANS,284,"2,775"
2013,South Atlantic*,BUTTER HAMLET,697,"3,174"
2013,South Atlantic*,CARDINALFISH FAMILY,559,939
2013,South Atlantic*,CARIBBEAN REEF OCTOPUS,173,878
2013,South Atlantic*,"CATFISHES, SEA","36,644","21,281"
2013,South Atlantic*,CAULERPACEAE,"2,142","16,514"
2013,South Atlantic*,CHALK BASS,55,241
2013,South Atlantic*,CHAMIDAE,122,240
2013,South Atlantic*,CHERUBFISH,687,"3,132"
2013,South Atlantic*,CHESTNUT TURBAN,"61,678","13,181"
2013,South Atlantic*,CLAMS OR BIVALVES,800,"7,902"
2013,South Atlantic*,CLEANER SHRIMP,42,416
2013,South Atlantic*,CLINGFISH FAMILY,196,279
2013,South Atlantic*,CLOWN WRASSE,267,"1,159"
2013,South Atlantic*,COBIA,"134,344","469,643"
2013,South Atlantic*,COCOA DAMSELFISH,8,14
2013,South Atlantic*,COMBTOOTH BLENNY FAMILY,837,"2,759"
2013,South Atlantic*,COMMON OCTOPUS,305,"3,928"
2013,South Atlantic*,CONEY,117,567
2013,South Atlantic*,CONUS,11,39
2013,South Atlantic*,CORALLIMORPHARIA,"2,433","4,293"
2013,South Atlantic*,CORALLINACEAE,144,522
2013,South Atlantic*,CORALS,"24,511","85,516"
2013,South Atlantic*,"COWRIE, ATLANTIC GRAY",132,175
2013,South Atlantic*,"CRAB, BLUE","7,258,006","11,010,731"
2013,South Atlantic*,"CRAB, DEEPSEA GOLDEN","926,256","2,332,117"
2013,South Atlantic*,"CRAB, HORSESHOE","33,240","43,175"
2013,South Atlantic*,CRABS,"10,144","14,381"
2013,South Atlantic*,CREOLE WRASSE,255,"1,034"
2013,South Atlantic*,"CROAKER, ATLANTIC","120,568","75,547"
2013,South Atlantic*,CROWN CONCH,"1,649","3,017"
2013,South Atlantic*,CRUSTACEANS,"5,148","7,396"
2013,South Atlantic*,"CUCUMBERS, OTHER SEA","3,091","6,002"
2013,South Atlantic*,CUSK-EELS,"5,775","4,448"
2013,South Atlantic*,CUTLASSFISHES,"91,336","164,504"
2013,South Atlantic*,DAMSELFISH FAMILY,66,144
2013,South Atlantic*,DEEPWATER CORAL,"2,560","7,094"
2013,South Atlantic*,DEEPWATER SQUIRRELFISH,5,70
2013,South Atlantic*,DISCOSOMA,"3,124","14,450"
2013,South Atlantic*,DOCTORFISH,174,762
2013,South Atlantic*,"DOLLAR, NOTCHED SAND",12,177
2013,South Atlantic*,"DOLLARS, OTHER SAND","441,292","64,391"
2013,South Atlantic*,"DOLLARS, SIX-HOLED KEYHOLE SAND",18,122
2013,South Atlantic*,DOLPHINFISH,"386,932","918,152"
2013,South Atlantic*,DRAGONETS,1,3
2013,South Atlantic*,"DRUM, BLACK","51,841","61,673"
2013,South Atlantic*,DUSKY DAMSELFISH,1,1
2013,South Atlantic*,DUSKY JAWFISH,228,531
2013,South Atlantic*,DWARF SEAHORSE,"26,979","47,369"
2013,South Atlantic*,EASTERN MUDSNAIL,95,19
2013,South Atlantic*,"EEL, MORAYS",194,"1,560"
2013,South Atlantic*,EELS,424,507
2013,South Atlantic*,"EELS, CONGER",56,"4,720"
2013,South Atlantic*,FALSE ARROW CRAB,"2,047","2,183"
2013,South Atlantic*,FEATHER STARS,9,5
2013,South Atlantic*,FILEFISH,235,660
2013,South Atlantic*,"FILEFISH, PYGMY",184,175
2013,South Atlantic*,FINFISH,"1,086,903","1,145,165"
2013,South Atlantic*,FLAMEFISH,"1,868","4,009"
2013,South Atlantic*,FLAMINGO TONGUE,137,163
2013,South Atlantic*,FLATFISH,507,"1,216"
2013,South Atlantic*,FLORIDA BLENNY,271,645
2013,South Atlantic*,FLORIDA CORALLIMORPHARIAN,"73,728","243,846"
2013,South Atlantic*,FLORIDA FIGHTING CONCH,"5,365","7,552"
2013,South Atlantic*,FLORIDA REGAL DORIS,"1,416","3,152"
2013,South Atlantic*,FLORIDA SEA CUCUMBER,"62,181","43,115"
2013,South Atlantic*,FLORIDA SNAIL CERITHIDEA,"406,640","68,981"
2013,South Atlantic*,"FLOUNDER, SOUTHERN","151,471","433,595"
2013,South Atlantic*,"FLOUNDER, SUMMER","6,468","20,466"
2013,South Atlantic*,FLOUNDERS,"31,870","94,631"
2013,South Atlantic*,FLYINGFISHES,689,569
2013,South Atlantic*,FOUREYE BUTTERFLYFISH,"1,536","5,457"
2013,South Atlantic*,FRENCH ANGELFISH,"1,718","30,310"
2013,South Atlantic*,FURCATE SPIDER CRAB,"4,897","3,285"
2013,South Atlantic*,GAG,"791,691","3,299,182"
2013,South Atlantic*,GIANT HERMIT,471,674
2013,South Atlantic*,GLASS BLENNY,43,220
2013,South Atlantic*,GLASSEYE SNAPPER,33,407
2013,South Atlantic*,GLASSY SWEEPER,15,40
2013,South Atlantic*,GOATFISHES,"42,524","15,324"
2013,South Atlantic*,GOBY FAMILY,"1,143","2,758"
2013,South Atlantic*,GOLDEN CORAL SHRIMP,192,843
2013,South Atlantic*,GOLDENTAIL MORAY,56,690
2013,South Atlantic*,GOLDSPOTTED EEL,2,34
2013,South Atlantic*,GRAY ANGELFISH,"3,080","38,409"
2013,South Atlantic*,GRAYSBY,263,"1,204"
2013,South Atlantic*,GREAT BARRACUDA,"66,920","68,493"
2013,South Atlantic*,GREEN CLINGING CRAB,"382,123","262,090"
2013,South Atlantic*,GREEN MORAY,58,"4,285"
2013,South Atlantic*,GREEN SEA MAT,"31,493","19,722"
2013,South Atlantic*,GREEN SEA URCHIN,"37,992","75,547"
2013,South Atlantic*,GROOVED-BLADE SEA WHIP,"10,120","44,848"
2013,South Atlantic*,"GROUPER, BLACK","117,037","448,181"
2013,South Atlantic*,"GROUPER, RED","5,490,274","16,465,544"
2013,South Atlantic*,"GROUPER, SNOWY","162,386","543,615"
2013,South Atlantic*,"GROUPER, TIGER",6,18
2013,South Atlantic*,"GROUPER, WARSAW","22,248","59,001"
2013,South Atlantic*,"GROUPER, YELLOWEDGE","494,259","1,930,422"
2013,South Atlantic*,"GROUPER, YELLOWFIN",330,"1,308"
2013,South Atlantic*,"GROUPER, YELLOWMOUTH",174,614
2013,South Atlantic*,GROUPERS,327,"2,038"
2013,South Atlantic*,"GRUNT, COTTONWICK",89,"1,623"
2013,South Atlantic*,"GRUNT, FRENCH",844,"7,116"
2013,South Atlantic*,"GRUNT, TOMTATE",4,14
2013,South Atlantic*,GRUNTS,"630,210","636,861"
2013,South Atlantic*,GULF BUTTERFISH,"280,851","115,327"
2013,South Atlantic*,GULF FLOUNDER,"63,465","168,962"
2013,South Atlantic*,GYMNACHIRUS,40,86
2013,South Atlantic*,HAIRY BLENNY,23,33
2013,South Atlantic*,"HAKES, RED AND WHITE","1,031","1,393"
2013,South Atlantic*,HALICLONA COMPRESSA,"6,010","17,210"
2013,South Atlantic*,HALIEUTICHTHYS,624,"1,032"
2013,South Atlantic*,HALIMEDA,"6,654","6,566"
2013,South Atlantic*,HARLEQUIN BASS,495,"1,806"
2013,South Atlantic*,HARVESTFISH,"6,306","2,630"
2013,South Atlantic*,HAWKWING CONCH,75,146
2013,South Atlantic*,HEMIRAMPHUS,"970,874","693,970"
2013,South Atlantic*,"HERRING, ATLANTIC THREAD","1,642,600","286,521"
2013,South Atlantic*,"HERRING, ROUND","4,775","1,051"
2013,South Atlantic*,HERRINGS,316,268
2013,South Atlantic*,HIGH-HAT,"2,809","6,936"
2013,South Atlantic*,"HIND, RED","1,376","3,785"
2013,South Atlantic*,"HIND, ROCK",919,"2,761"
2013,South Atlantic*,"HIND, SPECKLED","41,778","125,093"
2013,South Atlantic*,HIPPOSPONGIA,"100,703","245,593"
2013,South Atlantic*,HOGFISH,"40,320","161,140"
2013,South Atlantic*,HONEYCOMB COWFISH,"2,174","2,163"
2013,South Atlantic*,HORSE CONCH,97,488
2013,South Atlantic*,HYDRALIKE ANIMALS,12,216
2013,South Atlantic*,INSHORE LIZARDFISH,21,280
2013,South Atlantic*,IRISH POMPANO,"38,610","57,338"
2013,South Atlantic*,"JACK, ALMACO","91,092","100,166"
2013,South Atlantic*,"JACK, CREVALLE","583,761","471,038"
2013,South Atlantic*,"JACK, HORSE-EYE",647,471
2013,South Atlantic*,JACKKNIFE-FISH,"1,028","6,542"
2013,South Atlantic*,JACKS,"95,200","72,327"
2013,South Atlantic*,JAMAICAN CASSIOPEA,"3,311","4,759"
2013,South Atlantic*,JAWFISH FAMILY,64,"1,407"
2013,South Atlantic*,JELLYFISH,123,"2,379"
2013,South Atlantic*,KEY BROTULA,9,45
2013,South Atlantic*,KEYHOLE SAND DOLLAR,"929,852","2,009,672"
2013,South Atlantic*,KINGFISHES,"256,665","335,869"
2013,South Atlantic*,KYPHOSUS SECTATOR,10,25
2013,South Atlantic*,LADYFISH,"647,788","467,016"
2013,South Atlantic*,LAND HERMIT CRABS,"34,715","9,679"
2013,South Atlantic*,LANTERN BASS,100,418
2013,South Atlantic*,LEATHERJACKETS,"155,390","287,511"
