predator,prey name,ja.avail.ratio,index,name,predator name,predator type,prey type,availability,mean_av,min_av,max_av
MEN,other billfish,0,155,pPREY1MEN2,menhaden,adult,juvenile,0,0.0020275224066261567,0,0.0851999968290329
MEN,other billfish,0,156,pPREY2MEN2,menhaden,adult,adult,0,0.0020275224066261567,0,0.0851999968290329
PIN,other billfish,0,159,pPREY1PIN2,pinfish,adult,juvenile,0,0.002476405269580205,0,0.312740981578827
PIN,other billfish,0,160,pPREY2PIN2,pinfish,adult,adult,0,0.002476405269580205,0,0.312740981578827
MPL,other billfish,0,163,pPREY1MPL2,medium pelagic fish,adult,juvenile,0,0.002782169414997465,0,0.28125
MPL,other billfish,0,164,pPREY2MPL2,medium pelagic fish,adult,adult,0,0.002782169414997465,0,0.28125
SPL,other billfish,0,167,pPREY1SPL2,small pelagic fish,adult,juvenile,0,0.0019389871896479357,0,0.280000001192093
SPL,other billfish,0,168,pPREY2SPL2,small pelagic fish,adult,adult,0,0.0019389871896479357,0,0.280000001192093
TIP,other billfish,0,171,pPREY1TIP2,blacktip shark,adult,juvenile,0,0.008938471447216472,0,0.388799995183945
TIP,other billfish,0,172,pPREY2TIP2,blacktip shark,adult,adult,0,0.008938471447216472,0,0.388799995183945
BEN,other billfish,0,175,pPREY1BEN2,benthic feeding sharks,adult,juvenile,0,0.007351421617162635,0,0.4
BEN,other billfish,0,176,pPREY2BEN2,benthic feeding sharks,adult,adult,0,0.007351421617162635,0,0.4
LGS,other billfish,0,179,pPREY1LGS2,large sharks,adult,juvenile,0,0.01310897720297144,0,0.4
LGS,other billfish,0,180,pPREY2LGS2,large sharks,adult,adult,0,0.01310897720297144,0,0.4
FIL,other billfish,0,183,pPREY1FIL2,filter feeding sharks,adult,juvenile,0,0.010343475244174899,0,0.400000005960464
FIL,other billfish,0,184,pPREY2FIL2,filter feeding sharks,adult,adult,0,0.010343475244174899,0,0.400000005960464
SMS,other billfish,0,187,pPREY1SMS2,small sharks,adult,juvenile,0,0.003926910599777132,0,0.4
SMS,other billfish,0,188,pPREY2SMS2,small sharks,adult,adult,0,0.003926910599777132,0,0.4
RAY,other billfish,0,191,pPREY1RAY2,skates and rays,adult,juvenile,0,0.003023520048827739,0,0.230579987168312
RAY,other billfish,0,192,pPREY2RAY2,skates and rays,adult,adult,0,0.003023520048827739,0,0.230579987168312
BSH,other billfish,0,195,pPREY1BSH2,brown shrimp,adult,juvenile,0,0.0021571768950158377,0,0.172799989581108
BSH,other billfish,0,196,pPREY2BSH2,brown shrimp,adult,adult,0,0.0021571768950158377,0,0.172799989581108
WSH,other billfish,0,199,pPREY1WSH2,white shrimp,adult,juvenile,0,0.0034963042677662345,0,0.1
WSH,other billfish,0,200,pPREY2WSH2,white shrimp,adult,adult,0,0.0034963042677662345,0,0.1
PSH,other billfish,0,203,pPREY1PSH2,pink shrimp,adult,juvenile,0,0.003969511464712663,0,0.1
PSH,other billfish,0,204,pPREY2PSH2,pink shrimp,adult,adult,0,0.003969511464712663,0,0.1
OSH,other billfish,0,207,pPREY1OSH2,other shrimp,adult,juvenile,0,0.0024655542383202438,0,0.112499997019768
OSH,other billfish,0,208,pPREY2OSH2,other shrimp,adult,adult,0,0.0024655542383202438,0,0.112499997019768
DBR,other billfish,0,211,pPREY1DBR2,diving birds,adult,juvenile,0,0.009878776333380692,0,0.4
DBR,other billfish,0,212,pPREY2DBR2,diving birds,adult,adult,3.52304641637602e-6,0.009878776333380692,0,0.4
SBR,other billfish,0,215,pPREY1SBR2,surface feeding birds,adult,juvenile,0,0.005177204055484092,0,0.389697760343552
SBR,other billfish,0,216,pPREY2SBR2,surface feeding birds,adult,adult,2.3119740788502e-8,0.005177204055484092,0,0.389697760343552
MAN,other billfish,0,219,pPREY1MAN2,manatee,adult,juvenile,0,0.007074468188294935,0,0.200000002980232
MAN,other billfish,0,220,pPREY2MAN2,manatee,adult,adult,0,0.007074468188294935,0,0.200000002980232
MYS,other billfish,0,223,pPREY1MYS2,mysticeti,adult,juvenile,0,0.005533542707035106,0,0.300000011920929
MYS,other billfish,0,224,pPREY2MYS2,mysticeti,adult,adult,0,0.005533542707035106,0,0.300000011920929
DOL,other billfish,0,227,pPREY1DOL2,dolphins and porpoises,adult,juvenile,0,0.009733429139218158,0,0.4
DOL,other billfish,0,228,pPREY2DOL2,dolphins and porpoises,adult,adult,6.47999991339188e-13,0.009733429139218158,0,0.4
DDO,other billfish,0,231,pPREY1DDO2,deep diving odontocetae,adult,juvenile,0,0.0037324546547922374,0,0.4
DDO,other billfish,0,232,pPREY2DDO2,deep diving odontocetae,adult,adult,0,0.0037324546547922374,0,0.4
LOG,other billfish,0,235,pPREY1LOG2,loggerhead,adult,juvenile,0,0.003658857819202318,0,0.300000011920929
LOG,other billfish,0,236,pPREY2LOG2,loggerhead,adult,adult,0,0.003658857819202318,0,0.300000011920929
KMP,other billfish,0,239,pPREY1KMP2,kemps ridley,adult,juvenile,0,5.953013685133881e-4,0,0.0566999986767769
KMP,other billfish,0,240,pPREY2KMP2,kemps ridley,adult,adult,0,5.953013685133881e-4,0,0.0566999986767769
TUR,other billfish,0,243,pPREY1TUR2,other turtles,adult,juvenile,0,4.411527851192898e-4,0,0.0599999986588955
TUR,other billfish,0,244,pPREY2TUR2,other turtles,adult,adult,0,4.411527851192898e-4,0,0.0599999986588955
BCR,other billfish,NA,245,pPREYBCR,blue crab,adult,adult,0,0.002295565226320898,0,0.150000005960464
SCR,other billfish,NA,246,pPREYSCR,stone crab,adult,adult,0,0.0020881184135301393,0,0.150000005960464
LOB,other billfish,NA,247,pPREYLOB,crabs and lobsters,adult,adult,0,0.001657533214045498,0,0.0999249964952469
SPG,other billfish,NA,248,pPREYSPG,sponges,adult,adult,0,9.08520298829489e-4,0,0.0399999991059303
CMB,other billfish,NA,249,pPREYCMB,carnivorous macrobenthos,adult,adult,0,0.004676787743242909,0,0.200000002980232
INF,other billfish,NA,250,pPREYINF,infaunal meiobenthos,adult,adult,0,0.002579532363291959,0,0.0799999982118607
ECH,other billfish,NA,251,pPREYECH,herbivorous echinoderms,adult,adult,0,0.0010627659779674909,0,0.0998999997973442
OYS,other billfish,NA,252,pPREYOYS,oysters,adult,adult,0,0.006436383033012147,0,0.200000002980232
BIV,other billfish,NA,253,pPREYBIV,bivalves,adult,adult,0,0.0012937297582347942,0,0.0799999982118607
SES,other billfish,NA,254,pPREYSES,sessile filter feeders,adult,adult,0,0.005372553229925808,0,0.200000002980232
DIN,other billfish,NA,255,pPREYDIN,toxic dinoflagellates,adult,adult,0,2.3829788180127554e-5,0,0.0020000000949949
PRO,other billfish,NA,256,pPREYPRO,protists,adult,adult,0,0.002010751643604801,0,0.0900000035762787
JEL,other billfish,NA,257,pPREYJEL,jellyfish,adult,adult,0,1.387437564816487e-4,0,0.00999999977648258
SQU,other billfish,NA,258,pPREYSQU,squid,adult,adult,0,1.4590045021794465e-4,0,0.00999999977648258
LZP,other billfish,NA,259,pPREYLZP,large zooplankton,adult,adult,0,9.74596101817648e-4,0,0.0900000035762787
SZP,other billfish,NA,260,pPREYSZP,small zooplankton,adult,adult,0,9.896772721736259e-4,0,0.0900000035762787
PB,other billfish,NA,261,pPREYPB,bacteria,adult,adult,0,0.0011399952344117704,0,0.0999950021505356
BB,other billfish,NA,262,pPREYBB,sediment bacteria,adult,adult,0,0.0012020803408378559,0,0.0999950021505356
GAG,greater amberjack,0,3,pPREY1GAG2,gag grouper,adult,juvenile,0,0.012548732114075735,0,0.4
GAG,greater amberjack,0,4,pPREY2GAG2,gag grouper,adult,adult,0,0.012548732114075735,0,0.4
RGR,greater amberjack,0,7,pPREY1RGR2,red grouper,adult,juvenile,0,0.020951561032141512,0,0.4
RGR,greater amberjack,0,8,pPREY2RGR2,red grouper,adult,adult,0,0.020951561032141512,0,0.4
SCM,greater amberjack,0,11,pPREY1SCM2,scamp,adult,juvenile,0,0.02494856582037302,0,0.4
SCM,greater amberjack,0,12,pPREY2SCM2,scamp,adult,adult,0,0.02494856582037302,0,0.4
SSR,greater amberjack,6613.757334612404,15,pPREY1SSR2,shallow serranidae,adult,juvenile,0.05,0.006225914857619887,0,0.277136623859406
SSR,greater amberjack,6613.757334612404,16,pPREY2SSR2,shallow serranidae,adult,adult,7.55999917601002e-6,0.006225914857619887,0,0.277136623859406
DSR,greater amberjack,0,19,pPREY1DSR2,deep serranidae,adult,juvenile,0,0.02321533464012054,0,0.4
DSR,greater amberjack,0,20,pPREY2DSR2,deep serranidae,adult,adult,0,0.02321533464012054,0,0.4
RSN,greater amberjack,0,23,pPREY1RSN2,red snapper,adult,juvenile,0,0.00973902701397473,0,0.4
RSN,greater amberjack,0,24,pPREY2RSN2,red snapper,adult,adult,0,0.00973902701397473,0,0.4
VSN,greater amberjack,0,27,pPREY1VSN2,vermilion snapper,adult,juvenile,0,0.008080765895336316,0,0.318937480449677
VSN,greater amberjack,0,28,pPREY2VSN2,vermilion snapper,adult,adult,0,0.008080765895336316,0,0.318937480449677
LUT,greater amberjack,0,31,pPREY1LUT2,lutjanidae,adult,juvenile,0,0.00893843303524281,0,0.4
LUT,greater amberjack,0,32,pPREY2LUT2,lutjanidae,adult,adult,0,0.00893843303524281,0,0.4
BIO,greater amberjack,0,35,pPREY1BIO2,bioeroding fish,adult,juvenile,0,0.001325245355329917,0,0.0839999988675117
BIO,greater amberjack,0,36,pPREY2BIO2,bioeroding fish,adult,adult,0,0.001325245355329917,0,0.0839999988675117
LRF,greater amberjack,0,39,pPREY1LRF2,large reef fish,adult,juvenile,0,0.005350835054222534,0,0.4
LRF,greater amberjack,0,40,pPREY2LRF2,large reef fish,adult,adult,0,0.005350835054222534,0,0.4
SRF,greater amberjack,0,43,pPREY1SRF2,small reef fish,adult,juvenile,0,0.010959125060162622,0,0.4
SRF,greater amberjack,0,44,pPREY2SRF2,small reef fish,adult,adult,0,0.010959125060162622,0,0.4
BDR,greater amberjack,0,47,pPREY1BDR2,black drum,adult,juvenile,0,0.005177249600295398,0,0.4
BDR,greater amberjack,0,48,pPREY2BDR2,black drum,adult,adult,0,0.005177249600295398,0,0.4
RDR,greater amberjack,0,51,pPREY1RDR2,red drum,adult,juvenile,0,0.0172068160219246,0,0.4
RDR,greater amberjack,0,52,pPREY2RDR2,red drum,adult,adult,0,0.0172068160219246,0,0.4
SEA,greater amberjack,0,55,pPREY1SEA2,seatrout,adult,juvenile,0,0.006731622274894689,0,0.4
SEA,greater amberjack,0,56,pPREY2SEA2,seatrout,adult,adult,0,0.006731622274894689,0,0.4
SCI,greater amberjack,0,59,pPREY1SCI2,sciaenidae,adult,juvenile,0,0.002335373208255513,0,0.151779532432556
SCI,greater amberjack,0,60,pPREY2SCI2,sciaenidae,adult,adult,0,0.002335373208255513,0,0.151779532432556
LDY,greater amberjack,0,63,pPREY1LDY2,ladyfish,adult,juvenile,0,0.0040466363210868595,0,0.4
LDY,greater amberjack,0,64,pPREY2LDY2,ladyfish,adult,adult,0,0.0040466363210868595,0,0.4
MUL,greater amberjack,0,67,pPREY1MUL2,mullets,adult,juvenile,0,7.996890624515312e-4,0,0.0461493879556656
MUL,greater amberjack,0,68,pPREY2MUL2,mullets,adult,adult,0,7.996890624515312e-4,0,0.0461493879556656
POM,greater amberjack,0,71,pPREY1POM2,pompano,adult,juvenile,0,0.0010691412281520572,0,0.0464877001941204
POM,greater amberjack,0,72,pPREY2POM2,pompano,adult,adult,0,0.0010691412281520572,0,0.0464877001941204
SHP,greater amberjack,0,75,pPREY1SHP2,sheepshead,adult,juvenile,0,0.0018429323240923589,0,0.280000001192093
SHP,greater amberjack,0,76,pPREY2SHP2,sheepshead,adult,adult,0,0.0018429323240923589,0,0.280000001192093
SNK,greater amberjack,0,79,pPREY1SNK2,snook,adult,juvenile,0,0.007367061848117459,0,0.4
SNK,greater amberjack,0,80,pPREY2SNK2,snook,adult,adult,0,0.007367061848117459,0,0.4
FLT,greater amberjack,0,83,pPREY1FLT2,flatfish,adult,juvenile,0,0.002271388034520254,0,0.224000006914139
FLT,greater amberjack,0,84,pPREY2FLT2,flatfish,adult,adult,0,0.002271388034520254,0,0.224000006914139
ODF,greater amberjack,0,87,pPREY1ODF2,other demersal fish,adult,juvenile,0,0.008085361496678817,0,0.4
ODF,greater amberjack,0,88,pPREY2ODF2,other demersal fish,adult,adult,0,0.008085361496678817,0,0.4
SDF,greater amberjack,0,91,pPREY1SDF2,small demersal fish,adult,juvenile,0,0.003930394182163162,0,0.365446835756302
SDF,greater amberjack,0,92,pPREY2SDF2,small demersal fish,adult,adult,0,0.003930394182163162,0,0.365446835756302
YTN,greater amberjack,0,95,pPREY1YTN2,yellowfin tuna,adult,juvenile,0,0.01685461421438765,0,0.4
YTN,greater amberjack,0,96,pPREY2YTN2,yellowfin tuna,adult,adult,0,0.01685461421438765,0,0.4
BTN,greater amberjack,0,99,pPREY1BTN2,bluefin tuna,adult,juvenile,0,0.02881371888640719,0,0.4
BTN,greater amberjack,0,100,pPREY2BTN2,bluefin tuna,adult,adult,0,0.02881371888640719,0,0.4
LTN,greater amberjack,0,103,pPREY1LTN2,little tunny,adult,juvenile,0,0.020959437043112556,0,0.4
LTN,greater amberjack,0,104,pPREY2LTN2,little tunny,adult,adult,0,0.020959437043112556,0,0.4
OTN,greater amberjack,0,107,pPREY1OTN2,other tuna,adult,juvenile,0,0.005317561204625147,0,0.4
OTN,greater amberjack,0,108,pPREY2OTN2,other tuna,adult,adult,0,0.005317561204625147,0,0.4
SWD,greater amberjack,0,111,pPREY1SWD2,swordfish,adult,juvenile,0,0.011263179046921113,0,0.5
SWD,greater amberjack,0,112,pPREY2SWD2,swordfish,adult,adult,0,0.011263179046921113,0,0.5
WMR,greater amberjack,0,115,pPREY1WMR2,white marlin,adult,juvenile,0,0.004781315824092191,0,0.4
WMR,greater amberjack,0,116,pPREY2WMR2,white marlin,adult,adult,0,0.004781315824092191,0,0.4
BMR,greater amberjack,0,119,pPREY1BMR2,blue marlin,adult,juvenile,0,0.006870783659758944,0,0.4
BMR,greater amberjack,0,120,pPREY2BMR2,blue marlin,adult,adult,0,0.006870783659758944,0,0.4
BIL,greater amberjack,0,123,pPREY1BIL2,other billfish,adult,juvenile,0,0.007601421123430595,0,0.4
BIL,greater amberjack,0,124,pPREY2BIL2,other billfish,adult,adult,0,0.007601421123430595,0,0.4
AMB,greater amberjack,0,127,pPREY1AMB2,greater amberjack,adult,juvenile,0,0.013514059397052636,0,0.400000005960464
AMB,greater amberjack,0,128,pPREY2AMB2,greater amberjack,adult,adult,0,0.013514059397052636,0,0.400000005960464
JCK,greater amberjack,0,131,pPREY1JCK2,jacks,adult,juvenile,0,0.00400246994695737,0,0.4
JCK,greater amberjack,0,132,pPREY2JCK2,jacks,adult,adult,0,0.00400246994695737,0,0.4
KMK,greater amberjack,0,135,pPREY1KMK2,king mackerel,adult,juvenile,0,0.018053418194077447,0,0.4
KMK,greater amberjack,0,136,pPREY2KMK2,king mackerel,adult,adult,0,0.018053418194077447,0,0.4
SMK,greater amberjack,0,139,pPREY1SMK2,spanish mackerel,adult,juvenile,0,0.009550111566070645,0,0.4
SMK,greater amberjack,0,140,pPREY2SMK2,spanish mackerel,adult,adult,0,0.009550111566070645,0,0.4
SAR,greater amberjack,0,143,pPREY1SAR2,spanish sardine,adult,juvenile,0,0.009175764205870195,0,0.400000005960464
SAR,greater amberjack,0,144,pPREY2SAR2,spanish sardine,adult,adult,0,0.009175764205870195,0,0.400000005960464
LPL,greater amberjack,0,147,pPREY1LPL2,large pelagic fish,adult,juvenile,0,0.014335129641767584,0,0.4
LPL,greater amberjack,0,148,pPREY2LPL2,large pelagic fish,adult,adult,0,0.014335129641767584,0,0.4
DWF,greater amberjack,0,151,pPREY1DWF2,deep water fish,adult,juvenile,0,0.001852393292477211,0,0.236013755202293
DWF,greater amberjack,0,152,pPREY2DWF2,deep water fish,adult,adult,0,0.001852393292477211,0,0.236013755202293
MEN,greater amberjack,0,155,pPREY1MEN2,menhaden,adult,juvenile,0,0.0020275224066261567,0,0.0851999968290329
MEN,greater amberjack,0,156,pPREY2MEN2,menhaden,adult,adult,0,0.0020275224066261567,0,0.0851999968290329
PIN,greater amberjack,0,159,pPREY1PIN2,pinfish,adult,juvenile,0,0.002476405269580205,0,0.312740981578827
PIN,greater amberjack,0,160,pPREY2PIN2,pinfish,adult,adult,0,0.002476405269580205,0,0.312740981578827
MPL,greater amberjack,0,163,pPREY1MPL2,medium pelagic fish,adult,juvenile,0,0.002782169414997465,0,0.28125
MPL,greater amberjack,0,164,pPREY2MPL2,medium pelagic fish,adult,adult,0,0.002782169414997465,0,0.28125
SPL,greater amberjack,0,167,pPREY1SPL2,small pelagic fish,adult,juvenile,0,0.0019389871896479357,0,0.280000001192093
SPL,greater amberjack,0,168,pPREY2SPL2,small pelagic fish,adult,adult,0,0.0019389871896479357,0,0.280000001192093
TIP,greater amberjack,0,171,pPREY1TIP2,blacktip shark,adult,juvenile,0,0.008938471447216472,0,0.388799995183945
TIP,greater amberjack,0,172,pPREY2TIP2,blacktip shark,adult,adult,4.90000005811453e-4,0.008938471447216472,0,0.388799995183945
BEN,greater amberjack,0,175,pPREY1BEN2,benthic feeding sharks,adult,juvenile,0,0.007351421617162635,0,0.4
BEN,greater amberjack,0,176,pPREY2BEN2,benthic feeding sharks,adult,adult,0,0.007351421617162635,0,0.4
LGS,greater amberjack,0,179,pPREY1LGS2,large sharks,adult,juvenile,0,0.01310897720297144,0,0.4
LGS,greater amberjack,0,180,pPREY2LGS2,large sharks,adult,adult,0.00137199996970594,0.01310897720297144,0,0.4
FIL,greater amberjack,0,183,pPREY1FIL2,filter feeding sharks,adult,juvenile,0,0.010343475244174899,0,0.400000005960464
FIL,greater amberjack,0,184,pPREY2FIL2,filter feeding sharks,adult,adult,0,0.010343475244174899,0,0.400000005960464
SMS,greater amberjack,0,187,pPREY1SMS2,small sharks,adult,juvenile,0,0.003926910599777132,0,0.4
SMS,greater amberjack,0,188,pPREY2SMS2,small sharks,adult,adult,0,0.003926910599777132,0,0.4
RAY,greater amberjack,0,191,pPREY1RAY2,skates and rays,adult,juvenile,0,0.003023520048827739,0,0.230579987168312
RAY,greater amberjack,0,192,pPREY2RAY2,skates and rays,adult,adult,0,0.003023520048827739,0,0.230579987168312
BSH,greater amberjack,0,195,pPREY1BSH2,brown shrimp,adult,juvenile,0,0.0021571768950158377,0,0.172799989581108
BSH,greater amberjack,0,196,pPREY2BSH2,brown shrimp,adult,adult,0,0.0021571768950158377,0,0.172799989581108
WSH,greater amberjack,0,199,pPREY1WSH2,white shrimp,adult,juvenile,0,0.0034963042677662345,0,0.1
WSH,greater amberjack,0,200,pPREY2WSH2,white shrimp,adult,adult,0,0.0034963042677662345,0,0.1
PSH,greater amberjack,0,203,pPREY1PSH2,pink shrimp,adult,juvenile,0,0.003969511464712663,0,0.1
PSH,greater amberjack,0,204,pPREY2PSH2,pink shrimp,adult,adult,0,0.003969511464712663,0,0.1
OSH,greater amberjack,0,207,pPREY1OSH2,other shrimp,adult,juvenile,0,0.0024655542383202438,0,0.112499997019768
OSH,greater amberjack,0,208,pPREY2OSH2,other shrimp,adult,adult,0,0.0024655542383202438,0,0.112499997019768
DBR,greater amberjack,0,211,pPREY1DBR2,diving birds,adult,juvenile,0,0.009878776333380692,0,0.4
DBR,greater amberjack,0,212,pPREY2DBR2,diving birds,adult,adult,0.00411022081971169,0.009878776333380692,0,0.4
SBR,greater amberjack,0,215,pPREY1SBR2,surface feeding birds,adult,juvenile,0,0.005177204055484092,0,0.389697760343552
SBR,greater amberjack,0,216,pPREY2SBR2,surface feeding birds,adult,adult,2.6973029889632e-5,0.005177204055484092,0,0.389697760343552
MAN,greater amberjack,0,219,pPREY1MAN2,manatee,adult,juvenile,0,0.007074468188294935,0,0.200000002980232
MAN,greater amberjack,0,220,pPREY2MAN2,manatee,adult,adult,0,0.007074468188294935,0,0.200000002980232
MYS,greater amberjack,1,223,pPREY1MYS2,mysticeti,adult,juvenile,9.99999997475243e-7,0.005533542707035106,0,0.300000011920929
MYS,greater amberjack,1,224,pPREY2MYS2,mysticeti,adult,adult,9.99999997475243e-7,0.005533542707035106,0,0.300000011920929
DOL,greater amberjack,0,227,pPREY1DOL2,dolphins and porpoises,adult,juvenile,0,0.009733429139218158,0,0.4
DOL,greater amberjack,0,228,pPREY2DOL2,dolphins and porpoises,adult,adult,0.00188999995589256,0.009733429139218158,0,0.4
DDO,greater amberjack,0,231,pPREY1DDO2,deep diving odontocetae,adult,juvenile,0,0.0037324546547922374,0,0.4
DDO,greater amberjack,0,232,pPREY2DDO2,deep diving odontocetae,adult,adult,0,0.0037324546547922374,0,0.4
LOG,greater amberjack,0,235,pPREY1LOG2,loggerhead,adult,juvenile,0,0.003658857819202318,0,0.300000011920929
LOG,greater amberjack,0,236,pPREY2LOG2,loggerhead,adult,adult,0,0.003658857819202318,0,0.300000011920929
KMP,greater amberjack,0,239,pPREY1KMP2,kemps ridley,adult,juvenile,0,5.953013685133881e-4,0,0.0566999986767769
KMP,greater amberjack,0,240,pPREY2KMP2,kemps ridley,adult,adult,0,5.953013685133881e-4,0,0.0566999986767769
TUR,greater amberjack,0,243,pPREY1TUR2,other turtles,adult,juvenile,0,4.411527851192898e-4,0,0.0599999986588955
TUR,greater amberjack,0,244,pPREY2TUR2,other turtles,adult,adult,0,4.411527851192898e-4,0,0.0599999986588955
BCR,greater amberjack,NA,245,pPREYBCR,blue crab,adult,adult,0,0.002295565226320898,0,0.150000005960464
SCR,greater amberjack,NA,246,pPREYSCR,stone crab,adult,adult,0,0.0020881184135301393,0,0.150000005960464
LOB,greater amberjack,NA,247,pPREYLOB,crabs and lobsters,adult,adult,0,0.001657533214045498,0,0.0999249964952469
SPG,greater amberjack,NA,248,pPREYSPG,sponges,adult,adult,0,9.08520298829489e-4,0,0.0399999991059303
CMB,greater amberjack,NA,249,pPREYCMB,carnivorous macrobenthos,adult,adult,0,0.004676787743242909,0,0.200000002980232
INF,greater amberjack,NA,250,pPREYINF,infaunal meiobenthos,adult,adult,0,0.002579532363291959,0,0.0799999982118607
ECH,greater amberjack,NA,251,pPREYECH,herbivorous echinoderms,adult,adult,0,0.0010627659779674909,0,0.0998999997973442
OYS,greater amberjack,NA,252,pPREYOYS,oysters,adult,adult,0,0.006436383033012147,0,0.200000002980232
BIV,greater amberjack,NA,253,pPREYBIV,bivalves,adult,adult,0,0.0012937297582347942,0,0.0799999982118607
SES,greater amberjack,NA,254,pPREYSES,sessile filter feeders,adult,adult,0,0.005372553229925808,0,0.200000002980232
DIN,greater amberjack,NA,255,pPREYDIN,toxic dinoflagellates,adult,adult,0,2.3829788180127554e-5,0,0.0020000000949949
PRO,greater amberjack,NA,256,pPREYPRO,protists,adult,adult,0,0.002010751643604801,0,0.0900000035762787
JEL,greater amberjack,NA,257,pPREYJEL,jellyfish,adult,adult,0,1.387437564816487e-4,0,0.00999999977648258
SQU,greater amberjack,NA,258,pPREYSQU,squid,adult,adult,0,1.4590045021794465e-4,0,0.00999999977648258
LZP,greater amberjack,NA,259,pPREYLZP,large zooplankton,adult,adult,0,9.74596101817648e-4,0,0.0900000035762787
SZP,greater amberjack,NA,260,pPREYSZP,small zooplankton,adult,adult,0,9.896772721736259e-4,0,0.0900000035762787
